chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.346365154,0.064322524,1743.254585,2064.841761,3142.862098,0.042272367,-368.3438416,115.9578094,-6.858716965,-2.510193825,3.585267782,-14.06089497,-6.697217464,-9.353648186,-17.12766838,-11.42852592,-10.59175968,-6.023740768,0.538974583,-5.274716377,-7.74953413,-2.943965912,-2.308307648,-3.535630465,-3.878907442,-4.186618328,COVID
0.477081805,0.05588961,3146.953902,2961.562755,5691.555344,0.094665993,-403.9444275,85.07308197,-34.71002197,12.81347847,7.314376354,-15.24198055,12.02188778,-0.582290113,-11.17527199,-0.54081738,-8.750238419,-2.919316292,2.098306656,-6.475559235,-0.012481573,-0.829282165,-6.982638836,-0.685312569,-1.783096671,-5.029100895,COVID
0.576245964,0.089692354,4298.438819,3811.522783,8622.093226,0.079090651,-400.157135,81.4207077,-35.80794525,7.947927952,6.61005497,-14.27622032,8.13126564,-1.285494328,-7.625620365,1.719364405,-6.84852314,-2.531714201,1.317775488,-5.490818024,-1.309799194,-3.67279911,-5.847917557,0.481344223,-2.773151159,-2.681181431,COVID
0.579702795,0.020004872,4312.947806,4029.953341,8790.033738,0.053600182,-502.1518555,78.36427307,-24.58157921,4.853813648,8.96039772,-8.741596222,1.211238265,-6.73142767,-6.423096657,2.71054101,-8.187651634,-5.584927559,4.253156662,-1.525032878,-4.679607391,-1.476221442,2.733650923,1.147417545,-4.271887302,0.742020726,COVID
0.140799999,0.006175066,702.1669223,822.117411,1393.807557,0.012034043,-574.4522095,24.91739464,-0.04708505,0.781564713,2.183009863,-2.988938093,-3.208912373,-1.413432717,-0.728586435,-2.107676029,-3.506172657,-1.043533683,-0.302376688,-1.866564631,0.09167403,1.068578243,-0.846285045,-0.229568198,1.344491363,0.684496343,COVID
0.145076111,0.030188732,961.6743088,1080.367082,1975.797267,0.013458878,-490.0965881,30.87688828,-5.917847633,-1.627620935,-0.5068115,-2.643705606,3.324782372,-0.047239367,-3.422483921,-1.695921183,-3.557097435,-1.957134724,0.078553244,-1.880938888,-0.600052059,0.157885849,-1.280085802,-0.237376422,0.142238542,-0.785972357,COVID
0.42697686,0.034426138,4382.001729,3922.668386,8526.506696,0.11874535,-464.0214233,58.76913071,-10.50217724,22.05517387,-15.20535946,12.38531303,6.506267548,-3.720362186,-1.880387068,-4.171713829,-5.586901188,-1.92308569,-3.529417753,-7.297572613,3.309853315,-3.148348093,-3.868431807,-3.212275982,-3.304402113,0.153074935,COVID
0.528094769,0.091120183,2743.462538,2678.694437,5117.881568,0.074540391,-332.8791199,103.7522354,-34.9249382,8.992569923,13.665905,-13.84411335,6.925480843,-0.199963465,-10.48339462,-1.519795895,-8.707309723,-3.772629499,0.466719449,-10.37256241,-1.245245457,4.280126572,-5.493409157,-3.327581644,-2.266404152,-4.065404415,COVID
0.20424968,0.040277012,1180.413119,1035.995361,2131.288936,0.030784995,-448.1720886,64.91825867,-14.27103615,3.154004335,1.208852768,-13.17896557,0.349786192,-4.245490074,-10.9118681,-2.590751648,-2.476255655,0.64258343,4.512603283,-1.396725416,-3.29564023,-2.12339139,-1.069757819,-0.355305016,-4.46498251,-4.051277161,COVID
0.463080108,0.041123137,3559.701853,3624.785265,6967.33664,0.081437292,-435.4279175,70.68424988,-24.44237328,6.135520935,8.975744247,-10.11056328,4.173060894,-1.598580122,-12.61655903,-8.092494011,-7.263320923,-1.864130974,-0.970169544,-5.781124115,-1.242049575,-0.264799565,-2.074527264,-0.488491654,-2.210856915,-1.430177927,COVID
0.639343143,0.001593151,4804.307526,4778.029853,9973.08012,0.116115878,-667.0946655,85.9303894,-14.64968014,11.56093311,0.829444826,0.70726943,-3.061148405,-0.440171123,-5.130691528,-3.832629919,-3.826399803,-7.61080265,-4.773593903,-6.19054985,-6.246319771,-3.823182344,-5.687361717,-4.891499519,-3.748041868,-6.566434383,COVID
0.350429833,0.023632027,5144.575148,4538.209253,10134.9371,0.124215822,-490.6521912,28.04829979,-17.94397163,6.624600887,2.461429596,2.740030527,8.487512589,-4.308068275,-7.673537254,-7.484803677,-6.789265633,1.237920761,-2.611735106,-3.285906792,0.988954067,-1.303497553,-1.032850027,0.010487983,-3.317321062,-2.29878211,COVID
0.36762166,0.045631755,2817.842762,3163.152459,5526.770478,0.069057634,-438.3808289,77.98657227,-4.999985695,18.61327553,-2.219721317,-10.29232025,9.803052902,-11.25892448,-9.541477203,2.617059708,-9.08807373,-0.616222143,1.151811957,-9.167041779,-2.348064184,-2.879701614,-5.377885818,-2.820596457,-6.96626091,-3.513061047,COVID
0.356696725,0.030142177,2396.509118,2648.011832,4279.065462,0.068287637,-470.0591736,87.5428772,-0.229037464,12.31533527,-4.831300735,-17.39958954,-4.594462395,-14.27380753,-3.934602976,5.587915897,-7.527519703,1.071130991,5.108556271,-2.704066515,0.545628011,-6.38864851,-7.120393753,3.395465851,-2.515352488,-4.727732658,COVID
0.578597724,0.007521871,5021.372764,5086.263774,10010.49618,0.117446816,-585.1008911,15.88636112,-3.779452324,3.11608839,0.593936622,-1.987261415,3.002857208,-1.251649499,-2.673108578,0.216153502,-2.539000034,-1.857503295,-0.695255816,-3.093352795,-1.492214084,-0.518247545,-1.955790758,-1.245888233,-1.384128571,-1.738545656,COVID
0.199380025,0.025286565,797.4243524,1062.270384,1703.757977,0.010011662,-488.124939,32.18842316,5.098556995,5.252046108,3.485630035,2.234006882,5.771380901,1.855401039,-1.134977102,-1.713797331,-3.206745625,-0.837027729,-1.010815382,-3.061974525,-0.897128522,-0.425743639,-0.714723289,0.538437426,-0.597985327,-1.329144597,COVID
0.317427039,0.024436196,2865.555559,3199.924685,5249.643084,0.060090815,-505.4026489,73.78099823,-12.27066803,-19.87384033,-6.586858273,-0.834871888,1.498725772,-5.193912506,-5.478038788,-7.318250179,-12.35953808,-1.26674366,2.727260113,-8.801810265,-8.705825806,-3.385101795,-1.317717671,1.739102125,-2.754920959,-6.304842472,COVID
0.575817168,0.011566529,1375.73532,2586.469484,2746.679269,0.016463024,-487.0452881,52.07767868,30.29893875,29.99916077,24.05136299,15.38676643,13.02520657,5.632688046,0.959664047,2.95482564,2.115125418,3.883685589,7.927689075,7.02345562,7.199748039,8.744915962,7.724896908,8.275066376,7.777217388,3.64886713,COVID
0.299801081,0.047234055,1733.256998,1658.252584,3262.438659,0.047074679,-408.6826477,65.54315186,-14.32258511,7.867639542,0.546348512,-13.55107117,6.336011887,-3.873948336,-16.07040596,-6.461858749,-9.022891045,-7.078866959,-0.152089655,-4.492143631,-2.640895605,1.566519499,-0.885530174,-1.596138477,-1.606369734,-0.338430285,COVID
0.370062292,0.045520488,2039.468076,2096.581768,4036.320977,0.043382396,-442.8438416,74.3325119,-8.913674355,7.743327141,-0.857125044,-9.7602911,10.19660568,-0.390203238,-8.009988785,-3.682889938,-12.30517483,-4.283372402,1.822551966,-8.535716057,-2.740992546,1.979966164,-4.350883484,-1.28354001,-0.229946345,-3.661404371,COVID
0.482026577,0.04283065,2159.423425,2694.313299,4585.62248,0.034898984,-474.4594727,81.90408325,-8.44148922,10.75893593,0.696627319,-7.457683563,12.24998951,-2.8174541,-6.893433094,5.119067669,-3.231812239,-3.001830816,0.07242123,-3.404446602,-0.27026552,-3.062753677,-3.796422243,1.058929801,-0.520000398,2.177705526,COVID
0.487576157,0.017676098,4188.531529,4325.105892,7551.266395,0.105645451,-524.6664429,39.48122406,-3.290590048,6.493509293,0.507925749,-4.301287651,7.327704906,0.013679717,-4.677352428,-0.022490997,-6.124800205,-5.390071869,0.521115065,-1.685055137,-0.309264094,1.663123608,-1.093221545,-0.632612288,0.072443046,-1.780691743,COVID
0.358249784,0.031982429,3530.042165,2908.751403,6084.253115,0.116200886,-427.6611633,74.2905426,-25.55060768,15.52500629,-3.549461365,-14.45084572,14.57050037,-9.912102699,-10.71351528,2.267920494,-21.32602882,-11.26952744,5.879942417,-3.046722889,1.519005775,1.244617224,-3.395366192,0.501261592,-4.484764576,-1.259129405,COVID
0.370590031,0.038383622,3069.570247,3158.717539,5958.130195,0.069909137,-431.3796692,67.90185547,-11.52174187,6.684473515,2.278429031,-10.21900272,3.27930212,-0.73681885,-2.914640903,-3.406361103,-13.74236488,-7.86739254,-5.441885948,-11.40126991,-3.77111721,-2.11596179,-5.745788574,-3.333267927,-6.004908562,-4.263141632,COVID
0.458045453,0.02099688,3645.572215,3579.382379,6318.831257,0.10560841,-463.5316772,47.89416122,-22.64884186,7.636574745,8.031464577,-4.45788002,8.800637245,-4.713619232,-13.74757576,-2.711060524,-4.994520664,-3.498626709,-2.126416922,-8.8736763,-1.584632635,2.562203169,-5.66457653,-4.825614929,-1.469222903,-2.503986359,COVID
0.429179341,0.016385822,2580.646556,3367.045617,4957.649354,0.044854598,-462.3061218,39.64693069,-0.924290419,2.711075306,8.777403831,3.247178316,4.013870716,2.909857273,-2.168829203,-4.244437218,-6.221531391,-6.948278904,-5.044820786,-4.343353748,-4.932014942,-4.574754238,-3.322876692,-3.806753159,-5.870518208,-5.779346466,COVID
0.546665311,0.02476264,4259.938557,4646.571763,9363.167721,0.078532339,-491.8256226,45.4530983,-17.22230148,2.229686737,0.365101427,-6.923340321,3.49084425,-4.718482971,-5.083034515,-0.618157506,-6.395769119,0.353733301,1.462655425,-5.819617748,-1.411732793,-1.10670495,-2.211692095,0.289744258,-3.262159348,-0.830975235,COVID
0.459840059,0.127882376,2682.50864,2585.639277,5271.186115,0.074526632,-317.868866,123.7840424,-24.94605255,25.88524628,7.396557331,-15.71557045,20.30587769,-7.637832642,-21.11563873,-2.113332748,-14.57888985,-4.310111046,4.327858448,-10.3559761,0.300393254,2.756524563,-6.188299179,2.74677515,1.620135784,-2.63823843,COVID
0.503293693,0.000572709,5574.706527,5559.437938,11614.53593,0.033606715,-828.7704468,88.65862274,14.62593555,6.120817661,2.483670473,2.604541302,12.3604393,7.157241344,-5.423718452,-6.072952271,-8.038899422,-2.209831715,-0.481975019,-7.295886993,-4.624427319,2.420388699,-1.404993176,1.108028531,3.633505821,1.86789453,COVID
0.172254816,0.018276714,782.1790996,804.7986597,1538.951745,0.018697924,-507.7199707,35.75121307,-11.65206909,3.667050838,4.447379589,-7.286971092,-0.64371568,-1.276972175,-2.327929258,1.840970159,-3.06688714,-2.044368744,2.689402103,-1.590253949,-1.271970272,1.156096935,-2.113780975,-2.000100136,-1.161626339,-1.985008478,COVID
0.467922211,0.049553536,2895.354578,2900.156926,5720.197386,0.066265532,-430.7471008,72.27472687,-25.5839138,4.220125675,1.893294096,-8.19246769,12.2499361,-4.098089218,-11.17819214,2.165144444,-7.036167622,-5.365414143,1.675948739,-5.781821728,-3.222905397,-0.972492695,-4.33409214,-1.826981544,-3.393253088,-3.616179705,COVID
0.445915878,0.023506878,3126.544274,3429.548092,6528.52495,0.043530856,-483.7131042,43.64461517,-1.232156992,5.457098484,11.82807064,5.071149349,4.097660542,-0.558775604,-3.633658171,-0.53997457,-0.849556208,0.165813461,2.46100831,-0.066683903,-2.044358492,-1.355972052,-0.798730433,-1.847334027,-3.54795742,-1.793318391,COVID
0.580350399,0.020215005,4803.54436,4008.574986,9204.096143,0.050949791,-501.9553223,61.69868088,-31.39409637,-2.333124876,10.34248734,-4.333336353,0.741822839,-2.967885733,-2.954548597,-0.150575727,-5.016005039,1.29626286,-0.278054178,-9.010110855,-0.572369158,3.732950449,-0.852607071,0.405029505,0.539073825,0.476821959,COVID
0.23543109,0.012370385,2311.172652,1959.865724,4045.012866,0.067967904,-520.6437988,21.54634094,-10.94821167,5.661166668,1.448757172,-4.014222622,5.006734848,-1.822416544,-2.438738346,2.825829029,-2.923405647,-1.17384243,0.299204588,-3.917173386,-0.055945951,-0.382878006,-3.583858013,0.499174416,-0.124329671,-3.049025774,COVID
0.329479694,0.015526394,2295.660583,2413.611169,4486.300794,0.048120669,-479.8577881,32.88484573,-7.700642109,4.124172211,8.415331841,-0.043447439,1.662091017,-1.533890128,-6.118209362,-5.30591011,-3.926570654,-0.758583188,-2.598169327,-6.071883202,-2.081085682,-1.227893233,-3.71224618,-1.102376342,-0.577836454,-3.000678539,COVID
0.223179176,0.012308055,1077.859168,1144.915777,2133.947793,0.024320506,-558.0397339,54.19910812,-12.89937592,6.489284992,5.540425777,-6.939980507,2.774041414,-5.11017704,-8.588458061,0.824618518,-3.710894346,-2.58859539,2.577212811,-2.512272358,-1.235203981,1.427892566,-1.250932097,-0.259833485,-0.946668684,-2.327199221,COVID
0.419061571,0.02134506,4557.997826,4550.148849,9218.299112,0.1034132,-519.8972778,39.7922821,-18.50930214,2.291659355,-7.866719723,-12.58263493,6.131509781,-8.785605431,-11.40885925,0.443754822,-9.668077469,-4.323413849,5.436092377,-3.933480024,-2.16212368,2.660630465,-0.606466174,2.211366653,1.890890241,-2.057791233,COVID
0.395585388,0.04959017,3548.572011,3735.190344,7324.97156,0.055776461,-409.3878479,72.80626678,-13.21314716,-15.94810009,1.802767873,-2.744320631,-7.195157051,0.909332871,-0.504885077,-3.361117601,-1.4059937,-0.591396034,-2.651517391,-2.540681124,-2.348732233,-1.282056451,0.857039452,0.826011539,-0.800558686,-0.703582048,COVID
0.242007926,0.025881661,2701.360359,2272.714607,5062.198876,0.041603235,-463.8188477,28.01479721,-8.201701164,1.555659413,-2.771003723,-4.065957069,1.780135155,-2.971024036,-1.50493741,-2.056563139,-4.950339794,1.171295643,0.126496732,-4.591589928,-1.975459218,-0.107929029,-2.004580736,-2.335447073,-1.542034507,-1.867901325,COVID
0.374907494,0.030025888,3133.140705,3598.890469,6046.747206,0.067830093,-465.1349487,62.1719017,-6.224730015,8.851760864,4.334988594,-8.501940727,-3.013615847,-12.1371727,-12.61704826,-5.727376461,-7.935049057,-2.295647621,-2.263884783,-7.031938553,-0.482132465,0.950879693,-1.415130973,-1.069359899,-3.43415761,-0.497761041,COVID
